,title,link,supplier,rating,reviews,price,imageUrl,description,length,sleeve_length,fit,neckline,composition,color,imported,article_number,sustainability,gender
240,Wide-cut T-shirt,https://www2.hm.com/en_us/productpage.0975852002.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/4b/72/4b7233599c033906f459b4f256db9f6be7408d61.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Longer, wide-cut T-shirt in soft cotton jersey. Dropped shoulders and wide, elbow-length sleeves.",Long,Short sleeve,Oversized,Round Neck,Cotton 100%,White,Yes,0975852002,environmentalMarker,women
241,Ribbed T-shirt,https://www2.hm.com/en_us/productpage.1013035003.html,[],,[reviewsLabel],$24.99,"//lp2.hm.com/hmgoepprod?set=source[/47/48/47481ea98f5bdc3c4036e7911b14a3d90063f598.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Long T-shirt in soft, ribbed, cotton-blend jersey. Round neckline with trim, dropped shoulders, and straight, raw-edge hem. Slits at sides.",Regular length,Short sleeve,,Round Neck,"Cotton 62%, Polyester 33%, Elastane 5%",Gray,Yes,1013035003,,women
242,Wide-cut T-shirt,https://www2.hm.com/en_us/productpage.0975852001.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/aa/53/aa53ac49562016ce2103e0d0b4912f6e556d6934.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Longer, wide-cut T-shirt in soft cotton jersey. Dropped shoulders and wide, elbow-length sleeves.",Long,Short sleeve,Oversized,Round Neck,Cotton 100%,Black,Yes,0975852001,environmentalMarker,women
243,Ribbed Jersey T-shirt,https://www2.hm.com/en_us/productpage.0991690005.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/0e/d6/0ed69ecee3351dca16254878b730d21b519170ec.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Longer, relaxed-fit T-shirt in soft, ribbed jersey. Round, ribbed neckline, dropped shoulders, and short sleeves. Slit at each side of hem.",,Short sleeve,,Round Neck,"Polyester 61%, Viscose 34%, Elastane 5%",Light gray,Yes,0991690005,environmentalMarker,women
244,Ribbed Jersey T-shirt,https://www2.hm.com/en_us/productpage.0991690006.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/5c/b8/5cb8c3ea22947f9eb430ec3d4856e32851811451.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Longer, relaxed-fit T-shirt in soft, ribbed jersey. Round, ribbed neckline, dropped shoulders, and short sleeves. Slit at each side of hem.",,Short sleeve,,Round Neck,"Polyester 61%, Viscose 34%, Elastane 5%",Beige,Yes,0991690006,environmentalMarker,women
245,Printed T-shirt,https://www2.hm.com/en_us/productpage.0950728023.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/16/4b/164b35da5ae2e97f1a62f1ca7f8258d6887a5350.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Slightly oversized T-shirt in soft cotton jersey with a printed design. Crew neck and dropped shoulders.,,Short sleeve,,Round Neck,Cotton 100%,Dark blue/blue,Yes,0950728023,,women
246,Ribbed Jersey T-shirt,https://www2.hm.com/en_us/productpage.0991690001.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/cb/ce/cbce7d7f5a58479217391a1328edf2adfd9347f1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Longer, relaxed-fit T-shirt in soft, ribbed jersey. Round, ribbed neckline, dropped shoulders, and short sleeves. Slit at each side of hem.",,Short sleeve,,Round Neck,"Polyester 61%, Viscose 34%, Elastane 5%",Black,Yes,0991690001,environmentalMarker,women
247,Oversized Printed T-shirt,https://www2.hm.com/en_us/productpage.0762558171.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/14/21/14218883ab9d6cfc369133c329ec85616467e9fa.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Oversized T-shirt in soft cotton jersey with a printed graphic design at front. Ribbed crew neck and gently dropped shoulders.,,Short sleeve,Oversized,Round Neck,Cotton 100%,Black/red/white/blue/yellow,Yes,0762558171,environmentalMarker,women
248,Oversized Printed T-shirt,https://www2.hm.com/en_us/productpage.0982361007.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/30/57/30578131219f2bfb0936846d305324dd536a8aae.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Oversized T-shirt in soft cotton jersey with a printed design.,,Short sleeve,Oversized,Round Neck,Cotton 100%,Dark green/white,Yes,0982361007,,women
249,Printed T-shirt,https://www2.hm.com/en_us/productpage.0950728021.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/ac/f1/acf118ac3573869c5fce48d6105a18f726a7c3e5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Slightly oversized T-shirt in soft cotton jersey with a printed design. Crew neck and dropped shoulders.,,Short sleeve,,Round Neck,Cotton 100%,White/gray/orange/purple/light green,Yes,0950728021,,women
250,Cotton Jersey T-shirt,https://www2.hm.com/en_us/productpage.0975586009.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/8f/15/8f1501a36c3c470baa1d75dff5affd209295cf32.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",,Short sleeve,,Round Neck,Cotton 100%,White,Yes,0975586009,environmentalMarker,women
251,Long T-shirt,https://www2.hm.com/en_us/productpage.0711053009.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/e3/b2/e3b2d7d875b0d0c8b85a0e82cf98641098667f97.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]","Long T-shirt in soft, cotton-blend jersey. Short sleeves with sewn cuffs.",,Short sleeve,,Round Neck,Cotton 100%,Vintage pink,Yes,0711053009,,women
252,Wide-cut Cotton T-shirt,https://www2.hm.com/en_us/productpage.0980932004.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/e6/1a/e61a0a899ea450e215abed61b0d3f21a2adc35c5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Wide-cut T-shirt in soft cotton jersey with gently dropped shoulders.,,Short sleeve,,Round Neck,"Cotton 90%, Polyester 10%",Light gray melange,Yes,0980932004,environmentalMarker,women
253,Ribbed T-shirt,https://www2.hm.com/en_us/productpage.1013035002.html,[],,[reviewsLabel],$24.99,"//lp2.hm.com/hmgoepprod?set=source[/3d/f5/3df565593d5875cda1883e833644da00c549682c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Long T-shirt in soft, ribbed, cotton-blend jersey. Round neckline with trim, dropped shoulders, and straight, raw-edge hem. Slits at sides.",Regular length,Short sleeve,,Round Neck,"Cotton 62%, Polyester 33%, Elastane 5%",Cream,Yes,1013035002,,women
254,Wide-cut Cotton T-shirt,https://www2.hm.com/en_us/productpage.0980932009.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/c9/dd/c9ddecfef73c62a9e24eb5bc1daf9a7af93cdf0d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Wide-cut T-shirt in soft cotton jersey with gently dropped shoulders.,,Short sleeve,,Round Neck,Cotton 100%,Red,Yes,0980932009,environmentalMarker,women
255,Oversized T-shirt,https://www2.hm.com/en_us/productpage.0972246002.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/6b/02/6b02b156f6cf6ca585e3b678f8d9431aceb5c218.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Oversized T-shirt in cotton jersey. Ribbed crew neck, dropped shoulders, and straight, elbow-length sleeves.",,Short sleeve,Oversized,Round Neck,Cotton 100%,White,Yes,0972246002,,women
256,Wide-cut T-shirt,https://www2.hm.com/en_us/productpage.0975852003.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/95/89/958914e68a555002ec8dc08d50f16b631941028d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Longer, wide-cut T-shirt in soft cotton jersey. Dropped shoulders and wide, elbow-length sleeves.",Long,Short sleeve,Oversized,Round Neck,Cotton 100%,Beige,Yes,0975852003,environmentalMarker,women
257,Crop T-shirt,https://www2.hm.com/en_us/productpage.0994084001.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/ea/b9/eab9f084bce54ccbfe4b3224c482af8904522d6b.jpg],origin[dam],category[ladies_basics],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short, loose-fit T-shirt in cotton jersey. Low-cut V-neck and dropped shoulders.",Crop,Short sleeve,Loose fit,V-neck,Cotton 100%,Black,Yes,0994084001,environmentalMarker,women
258,Wide-cut Cotton T-shirt,https://www2.hm.com/en_us/productpage.0980932005.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/cf/20/cf20bca57063af91d6c53eb33257ccb219dd5257.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Wide-cut T-shirt in soft cotton jersey with gently dropped shoulders.,,Short sleeve,,Round Neck,Cotton 100%,Powder pink,Yes,0980932005,environmentalMarker,women
259,Cotton Jersey T-shirt,https://www2.hm.com/en_us/productpage.0975586010.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/e5/e2/e5e23851d4823779d5607368ba93249d80499066.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",,Short sleeve,,Round Neck,Cotton 100%,Light beige/black,Yes,0975586010,environmentalMarker,women
260,Crop T-shirt,https://www2.hm.com/en_us/productpage.0994084005.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/04/5f/045f193ce01ebf9eab60002776cc969148be484e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short, loose-fit T-shirt in cotton jersey. Low-cut V-neck and dropped shoulders.",Crop,Short sleeve,Loose fit,V-neck,Cotton 100%,Dark gray,Yes,0994084005,environmentalMarker,women
261,Wide-cut T-shirt,https://www2.hm.com/en_us/productpage.0975852009.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/76/ff/76ff3a9e15867917596f79b63e2ac508e16f18df.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Longer, wide-cut T-shirt in soft cotton jersey. Dropped shoulders and wide, elbow-length sleeves.",Long,Short sleeve,Oversized,Round Neck,Cotton 100%,Khaki green,Yes,0975852009,environmentalMarker,women
262,Cotton T-shirt,https://www2.hm.com/en_us/productpage.0979236010.html,[],,[reviewsLabel],$4.99,"//lp2.hm.com/hmgoepprod?set=source[/a8/55/a8559b0b9fd8a874624594023e036d1ac9c9ad97.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in cotton jersey. Slightly wider neckline with narrow trim.,,Short sleeve,,Round Neck,Cotton 100%,Light green,Yes,0979236010,,women
263,Cotton T-shirt,https://www2.hm.com/en_us/productpage.0963662013.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/aa/89/aa89fcdcede905e3c5741a94f040d0177ffa1b05.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Straight-cut T-shirt in soft cotton jersey with ribbed crew neck and gently dropped shoulders.,,Short sleeve,,Round Neck,Cotton 100%,Light pink,Yes,0963662013,,women
264,Low-cut T-shirt,https://www2.hm.com/en_us/productpage.0982756002.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/5b/44/5b44e0d744935cd4c03faeee2901e67b67fb50a2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft viscose jersey with a scoop neckline at front.,,Short sleeve,,Low-cut Neckline,Viscose 100%,White,Yes,0982756002,environmentalMarker,women
265,Oversized Graphic T-shirt,https://www2.hm.com/en_us/productpage.0951378028.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/e2/fc/e2fc510e51869cc50ca62550c7ad2a79a7710d30.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Oversized T-shirt in soft, organic cotton jersey with a printed graphic design at front. Ribbed crew neck and dropped shoulders.",,Short sleeve,Oversized,Round Neck,"Cotton 80%, Polyester 20%",Gray melange/blue/white,Yes,0951378028,environmentalMarker,women
266,H&M+ Modal-blend T-shirt,https://www2.hm.com/en_us/productpage.0940102001.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/cf/34/cf344af67c557a1f507450ef717a2eb02fc130e3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Oversized, straight-cut T-shirt in a soft modal and cotton blend. Ribbed neckline and heavily dropped shoulders.",,Short sleeve,Oversized,Round Neck,"Cotton 50%, Modal 50%",Black,Yes,0940102001,,women
267,Cotton Jersey T-shirt,https://www2.hm.com/en_us/productpage.0975586001.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/b1/fe/b1fe5dd05f752f9a796a838f070a931755f14282.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",,Short sleeve,,Round Neck,Cotton 100%,Black/white,Yes,0975586001,environmentalMarker,women
268,Cotton Jersey T-shirt,https://www2.hm.com/en_us/productpage.0975586002.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/5e/41/5e41b5ea2c45c4d8b3faf44589412edc4fba60fc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",,Short sleeve,,Round Neck,Cotton 100%,White/black,Yes,0975586002,environmentalMarker,women
269,2-pack Cotton T-shirts,https://www2.hm.com/en_us/productpage.0994311001.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/54/7d/547df57b702a19260f25b669590556dcefdc7e92.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Fitted, V-neck T-shirts in soft cotton jersey.",,Short sleeve,Fitted,V-neck,"Cotton 50%, Modal 50%",Black/white,Yes,0994311001,environmentalMarker,women
270,Cotton Jersey T-shirt,https://www2.hm.com/en_us/productpage.0975586005.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/1c/06/1c0697bac5daf5eff34a53fb6330de0d917fd079.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",,Short sleeve,,Round Neck,Cotton 100%,Dark gray/white,Yes,0975586005,environmentalMarker,women
271,Cotton T-shirt,https://www2.hm.com/en_us/productpage.0963662027.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/fa/19/fa1931daa023c2b81a6f67242bc564b7adfc91b2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Straight-cut T-shirt in soft cotton jersey with ribbed crew neck and gently dropped shoulders.,,Short sleeve,,Round Neck,Cotton 100%,Gray,Yes,0963662027,,women
272,Low-cut T-shirt,https://www2.hm.com/en_us/productpage.0982756001.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/c1/50/c150423373ba41979cf3bcf843673f5bc1dd9086.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft viscose jersey with a scoop neckline at front.,,Short sleeve,,Low-cut Neckline,Viscose 100%,Black,Yes,0982756001,environmentalMarker,women
273,Wide-cut T-shirt,https://www2.hm.com/en_us/productpage.0975852004.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/18/96/1896baac0d854b8dd62838e1b85816a9a591fae5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Longer, wide-cut T-shirt in soft cotton jersey. Dropped shoulders and wide, elbow-length sleeves.",Long,Short sleeve,Oversized,Round Neck,Cotton 100%,Dark gray,Yes,0975852004,environmentalMarker,women
274,T-shirt with Motif,https://www2.hm.com/en_us/productpage.0762470234.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/03/56/03564b914cd376af8cd4bdda9741145c864ae885.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Jersey T-shirt with a printed motif.,,Short sleeve,,Round Neck,Cotton 100%,White/dark red/black/light yellow,Yes,0762470234,environmentalMarker,women
275,Crop T-shirt,https://www2.hm.com/en_us/productpage.0994084002.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/ec/38/ec382adfe537b8c45018a3f89b8c32e5168c3302.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short, loose-fit T-shirt in cotton jersey. Low-cut V-neck and dropped shoulders.",Crop,Short sleeve,Loose fit,V-neck,Cotton 100%,White,Yes,0994084002,environmentalMarker,women
276,Printed T-shirt,https://www2.hm.com/en_us/productpage.1031597001.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/d9/21/d921943befbee96a7cc1a14a511d5c5f1e4bc61f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Relaxed-fit T-shirt in cotton jersey with a printed motif. Dropped shoulders and elbow-length sleeves.,Regular length,Short sleeve,,Round Neck,"Cotton 58%, Polyester 42%",Light gray melange/black/white/red,Yes,1031597001,,women
277,Oversized Printed T-shirt,https://www2.hm.com/en_us/productpage.0982361004.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/5e/ab/5eaba445763b9c7c21c9c3cec121bb51b9a2c2a2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Oversized T-shirt in soft cotton jersey with a printed design.,,Short sleeve,Oversized,Round Neck,Cotton 100%,White/orange/yellow,Yes,0982361004,,women
278,Oversized Graphic T-shirt,https://www2.hm.com/en_us/productpage.0951378019.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/98/21/9821e4fc05a4af79157c829dcf7bcf901b2f3418.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Oversized T-shirt in soft, organic cotton jersey with a printed graphic design at front. Ribbed crew neck and dropped shoulders.",,Short sleeve,Oversized,Round Neck,Cotton 100%,Light purple/white,Yes,0951378019,environmentalMarker,women
279,Ribbed T-shirt,https://www2.hm.com/en_us/productpage.0938690011.html,[],,[reviewsLabel],$7.99,"//lp2.hm.com/hmgoepprod?set=source[/24/f7/24f76b952ad495cf44691ffc0a00d4fefb1a3fbb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Fitted T-shirt in ribbed cotton jersey with a wide neckline.,,Short sleeve,Fitted,Round Neck,"Cotton 95%, Elastane 5%",Cream,Yes,0938690011,,women
