,name,image_url,color,size,url,price,descr,fit_features,materials,wash_dir,ethical_url,gender,material1,material2,material3
255,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-01641.jpg?v=1627426875,METEORITE BLACK,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=31535681798231,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
256,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-2282-3689.jpg?v=1632506513,VINTAGE BLUE HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=37591251255482,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
257,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-15421.jpg?v=1611007290,TWILIGHT MAUVE HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=37941318516922,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
258,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-15421.jpg?v=1611007290,TWILIGHT MAUVE HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=38032491020474,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
259,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-1527-2978.jpg?v=1632506511,PERISCOPE GREY HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=40507075395770,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
260,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-1527-2978.jpg?v=1632506511,PERISCOPE GREY HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=40507075494074,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
261,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-1527-2978.jpg?v=1632506511,PERISCOPE GREY HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=40507075526842,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
262,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-2053-_3.jpg?v=1633550101,DARK FOREST GREEN HEATHER,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=39392376520890,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
263,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-2053-_3.jpg?v=1633550101,DARK FOREST GREEN HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=39392376553658,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
264,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-2053-_3.jpg?v=1633550101,DARK FOREST GREEN HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=39392376586426,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
265,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-2053-_3.jpg?v=1633550101,DARK FOREST GREEN HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=39392376619194,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
266,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-2053-_3.jpg?v=1633550101,DARK FOREST GREEN HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=39392376651962,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
267,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-2053-_3.jpg?v=1633550101,DARK FOREST GREEN HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=39392380223674,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
268,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-1366-3190.jpg?v=1633734116,MESA RED,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=40585896329402,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
269,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-1366-3190.jpg?v=1633734116,MESA RED,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=40585896362170,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
270,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-1366-3190.jpg?v=1633734116,MESA RED,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=40585896394938,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
271,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-1366-3190.jpg?v=1633734116,MESA RED,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=40585896427706,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
272,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-1366-3190.jpg?v=1633734116,MESA RED,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=40585896460474,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
273,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-1366-3190.jpg?v=1633734116,MESA RED,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=40585896493242,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
274,Peru Embroidered Llama T-shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,APPLE BUTTER RED,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-peru-embroidered-llama-tshirt?variant=40196137484474,35.0,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.","Relaxed fit, Lightweight TreeBlend material","Short sleeve t-shirt, embroidered llama graphic","45% Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, hang dry",womens,Short sleeve t-shirt, embroidered llama graphic,
275,Peru Embroidered Llama T-shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,APPLE BUTTER RED,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-peru-embroidered-llama-tshirt?variant=40196137943226,35.0,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.","Relaxed fit, Lightweight TreeBlend material","Short sleeve t-shirt, embroidered llama graphic","45% Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, hang dry",womens,Short sleeve t-shirt, embroidered llama graphic,
276,Peru Embroidered Llama T-shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3502-01642-Edit-2.jpg?v=1628267410,METEORITE BLACK,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-peru-embroidered-llama-tshirt?variant=31952677929047,35.0,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.","Relaxed fit, Lightweight TreeBlend material","Short sleeve t-shirt, embroidered llama graphic","45% Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, hang dry",womens,Short sleeve t-shirt, embroidered llama graphic,
