title,description,price,color,gender,imageUrl,brand,composition,elastane,polystyrene,linen,silk,wool,cotton,viscose,modal,polyamide,polyester
Sleeveless T-shirt,"Oversized, sleeveless T-shirt in soft cotton jersey with a ribbed crew neck.",9.99,White yellow black,women,"//lp2.hm.com/hmgoepprod?set=source[/ca/ec/caec5e35ad894e44b8e6e3ca15c1e4b582de6c6d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Printed T-shirt,Crew-neck T-shirt in soft cotton jersey with a printed design.,5.99,White black beige blue pink,women,"//lp2.hm.com/hmgoepprod?set=source[/05/25/0525d7623abb1e061f2a6795dafa90824c611a64.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Printed T-shirt,Relaxed-fit T-shirt in cotton jersey with a printed motif. Dropped shoulders and elbow-length sleeves.,9.99,White black,women,"//lp2.hm.com/hmgoepprod?set=source[/74/e5/74e5d227fa6dff9e7ec482c3820880228a2bfe3c.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Printed T-shirt,Relaxed-fit T-shirt in jersey with a printed design at front. Dropped shoulders and ribbed neckline.,17.99,Light gray melange yellow,women,"//lp2.hm.com/hmgoepprod?set=source[/01/b7/01b7aaadabe717b68dc9bb521bc4016aa7eae456.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 80%, Polyester 20%",0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2
Printed T-shirt,Slightly oversized T-shirt in soft cotton jersey with a printed design. Crew neck and dropped shoulders.,17.99,White blue pink,women,"//lp2.hm.com/hmgoepprod?set=source[/7b/de/7bdefd091913f53db591c93dd3d519bcde1dfce0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton T-shirt,T-shirt in cotton jersey. Slightly wider neckline with narrow trim.,4.99,Light blue,women,"//lp2.hm.com/hmgoepprod?set=source[/d5/10/d510fe563dd6584f9286b749d0b2bff87b8fc975.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,White neon green,women,"//lp2.hm.com/hmgoepprod?set=source[/2d/80/2d809046a6bd4390b290281bca4a333ac067fefc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized T-shirt,Oversized T-shirt in soft cotton jersey. Ribbed crew neck and heavily dropped shoulders.,17.99,Gray-blue,women,"//lp2.hm.com/hmgoepprod?set=source[/34/7b/347bff76ea6f2218dd7c2ef9771bfd23632fd5fd.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Crop T-shirt,"Slightly oversized crop T-shirt in soft cotton jersey with a printed design. Crew neck, heavily dropped shoulders, and wide, elbow-length sleeves.",12.99,White dark blue,women,"//lp2.hm.com/hmgoepprod?set=source[/13/2e/132e03cad7189035ed180c6f51cc0b10ad86ede1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized T-shirt,"Oversized T-shirt in cotton jersey. Ribbed crew neck, dropped shoulders, and straight, elbow-length sleeves.",12.99,Powder pink,women,"//lp2.hm.com/hmgoepprod?set=source[/f9/b8/f9b85be6f2bb0e08c490651735825dd39d6fd689.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wide-cut Cotton T-shirt,Wide-cut T-shirt in soft cotton jersey with a ribbed neckline.,9.99,Light gray melange,women,"//lp2.hm.com/hmgoepprod?set=source[/b9/fd/b9fd05d43a94c9923b10abd59362f17acf50b120.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,"Cotton 90%, Viscose 10%",0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0
Ribbed Cotton T-shirt,"Fitted, ribbed T-shirt in organic cotton stretch jersey.",7.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/fc/6d/fc6dfb2d7f6301a5add42d9b9f057ec1543ca2ed.jpg],origin[dam],category[ladies_tops_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Printed Crop T-shirt,"Boxy, crop T-shirt in jersey with a printed design at front. Ribbed crew neck, dropped shoulders, and short, wide sleeves. Roll-edge hem.",12.99,Dark blue light blue white light pink green,women,"//lp2.hm.com/hmgoepprod?set=source[/1a/08/1a086ae0f005c856fd151a850ba4b11018a8ea93.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H&M+ 2-pack T-shirts,T-shirts in soft slub jersey made from a modal and cotton blend. Wide neckline and gently rounded hem.,24.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/a4/ee/a4ee36cca851aac27e70bb7e28d5b2a2cc84521d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
Oversized T-shirt,Oversized T-shirt in soft cotton jersey. Ribbed crew neck and dropped shoulders.,9.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/02/56/025619842a460f88ef045e34c6a1b6cc96fd772b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Printed T-shirt,Relaxed-fit T-shirt in soft cotton jersey with a printed design. Ribbed neckline and dropped shoulders.,12.99,Dark gray white,women,"//lp2.hm.com/hmgoepprod?set=source[/b4/78/b47860d429658a79e3cd7a02336fe435f62657de.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H&M+ Cotton Jersey T-shirt,T-shirt in soft cotton jersey with a printed text detail at top.,5.99,Black white,women,"//lp2.hm.com/hmgoepprod?set=source[/9c/60/9c60112f1de7de28484411ce2cb931aa366e1ba4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Linen T-shirt,Straight-cut T-shirt in airy linen jersey. Low-cut V-neck and dropped shoulders.,17.99,Orange,women,"//lp2.hm.com/hmgoepprod?set=source[/e4/04/e4047615db6845ea5a6ea290ffde80566d4ddb2d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Linen 100%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cotton T-shirt,Straight-cut T-shirt in soft cotton jersey with ribbed crew neck and gently dropped shoulders.,5.99,Light gray melange,women,"//lp2.hm.com/hmgoepprod?set=source[/88/2c/882c17aee19f9ac63ccafcc1f5b9d0faee1da91b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 90%, Viscose 10%",0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0
Ribbed T-shirt,Fitted T-shirt in ribbed cotton jersey with a wide neckline.,7.99,Gray melange,women,"//lp2.hm.com/hmgoepprod?set=source[/0d/05/0d05c464f5877aa2d6aca99b23ad24c9c1e8f124.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 85%, Viscose 10%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.85,0.1,0.0,0.0,0.0
Short Rugby Shirt,"Sex Education x H&M. Short rugby shirt in soft jersey with a printed text design. Collar, button placket, and short sleeves.",14.99,White pink,women,"//lp2.hm.com/hmgoepprod?set=source[/a7/16/a7165a5cb4f2e24ecc200dc8a361e7260e082185.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Short Rugby Shirt,"Sex Education x H&M. Short rugby shirt in soft jersey with a printed text design. Collar, button placket, and short sleeves.",14.99,Black blue white,women,"//lp2.hm.com/hmgoepprod?set=source[/c3/60/c360994829f2308abcef1c22d7b46de4eca65aef.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Printed T-shirt,Crew-neck T-shirt in soft cotton jersey with a printed design.,5.99,Light yellow white,women,"//lp2.hm.com/hmgoepprod?set=source[/9c/d4/9cd4df5fb51c3023704549ae3ebe27934882474b.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Graphic Design Crop T-shirt,"Sex Education x H&M. Short, oversized T-shirt in cotton jersey with a graphic design. Ribbed neckline, heavily dropped shoulders, and short, wide sleeves. Roll-edge hem.",12.99,Black blue gray,women,"//lp2.hm.com/hmgoepprod?set=source[/f0/ae/f0ae3cee57454ee5b9350eee93890e2793572d1f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Crop T-shirt,"Short, loose-fit T-shirt in cotton jersey. Low-cut V-neck and dropped shoulders.",5.99,Light beige,women,"//lp2.hm.com/hmgoepprod?set=source[/e0/0d/e00dd9983f3bffb35fac8c7821b44d816383c99b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wide-cut Cotton T-shirt,Wide-cut T-shirt in soft cotton jersey with a ribbed neckline.,9.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/7b/57/7b57aae4e153ba9f07ca5960bcbb820c24207bf2.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Graphic Design Crop T-shirt,"Sex Education x H&M. Short, oversized T-shirt in cotton jersey with a graphic design. Ribbed neckline, heavily dropped shoulders, and short, wide sleeves. Roll-edge hem.",12.99,White pink gray,women,"//lp2.hm.com/hmgoepprod?set=source[/a9/29/a9298e03a29ae030bb89adabc862f4c075838c8b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
