,title,description,price,color,gender,imageUrl,brand,composition,linen,nylon,cotton,lyocell,lambskin,elastane,wool,viscose,polyamide,silk,acrylic,polyester,modal
438,FLOWY T-SHIRT,Long sleeve lapel collar top. Front button closure.,29.9, Brown ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/447/700/2/w/563/5039447700_1_1_1.jpg?ts=1633966363255,Zara, '100% polyester',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
439,VOLUMINOUS CUT OUT TOP,Square neck top. Long balloon sleeves in tonal matching fabric. Opening detail at chest.,39.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/822/251/2/w/563/0085822251_1_1_1.jpg?ts=1628666662099,Zara, '96% polyester · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96,0.0
440,SEX AND THE CITY™ T-SHIRT,Round neck T-shirt with short sleeves. Sex and the City™ print.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1443/629/250/2/w/563/1443629250_1_1_1.jpg?ts=1631716682360,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,SOFT FEEL POLO SHIRT,Polo with lapel collar and long sleeves. Front button closure.,25.9, Pink marl ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/428/625/2/w/563/7901428625_1_1_1.jpg?ts=1631865517193,Zara, '50% viscose · 28% polyester · 22% nylon',0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.28,0.0
442,LONG SLEEVED SHIRT,Round neck top with long sleeves. Front button closure.,17.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/4174/824/800/2/w/563/4174824800_1_1_1.jpg?ts=1630664957657,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,RIBBED POLO,Polo with lapel collar and long sleeves. Front button closure.,19.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/4424/829/251/2/w/563/4424829251_1_1_1.jpg?ts=1633690412913,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,VOLUMINOUS ASYMMETRIC TOP,Round neck top. One long balloon sleeve.,35.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/823/251/2/w/563/0085823251_1_1_1.jpg?ts=1628666664349,Zara, '96% polyester · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96,0.0
445,JACQUARD TOP,Straight neck top with long sleeves and exposed shoulders.,29.9, Printed ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/626/020/12/w/563/5039626020_1_1_1.jpg?ts=1634640682039,Zara, '69% polyester · 23% viscose · 8% elastane',0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.23,0.0,0.0,0.0,0.69,0.0
446,OVERSIZED EVERLAST® T-SHIRT,Full cut T-shirt with round neck and short sleeves. Contrasting front Everlast ® embroidery.,29.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/457/250/2/w/563/0085457250_1_1_1.jpg?ts=1620988470696,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,SEAMLESS JACQUARD POLO SHIRT,LIMITLESS CONTOUR COLLECTIONPolo shirt with lapel collar and short sleeves. Front button closure.,25.9, Brown Green ,women,https://static.zara.net/photos///2021/I/0/1/p/1014/358/054/2/w/563/1014358054_1_1_1.jpg?ts=1629448397288,Zara, '50% polyester · 44% polyamide · 6% elastane',0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.44,0.0,0.0,0.5,0.0
448,BASIC V-NECK T-SHIRT,V-neck T-shirt with short sleeves.,9.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/4424/154/800/5/w/563/4424154800_1_1_1.jpg?ts=1633604899463,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,SEAMLESS CROP TOP,LIMITLESS CONTOUR COLLECTIONCrop top with crew neck and short sleeves.,19.9, Beige-pink ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/425/942/2/w/563/7901425942_1_1_1.jpg?ts=1629886242698,Zara, '95% nylon · 5% elastane',0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,LONG SLEEVED SHIRT,Round neck T-shirt with long sleeves.,17.9, Dark gray ,women,https://static.zara.net/photos///2021/I/0/1/p/3431/301/922/2/w/563/3431301922_1_1_1.jpg?ts=1634223889438,Zara, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,SNOOPY ©PEANUTS T-SHIRT,Round neck top with short sleeves. Raised contrasting embroidery detail of Snoopy ©Peanuts.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/838/250/2/w/563/0085838250_1_1_1.jpg?ts=1631189751609,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,T-SHIRT CHARLOTTE GAINSBOURG COLLECTION,"THE CHARLOTTE GAINSBOURG COLLECTION, EXCLUSIVELY FOR ZARAT-shirt made in cotton knit with round neck and short sleeves.",25.9, Dark khaki ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/598/507/2/w/563/0264598507_6_1_1.jpg?ts=1633360919863,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,ASYMMETRIC CROP TOP,Short top with asymmetrical straps.,17.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/431/800/2/w/563/5039431800_1_1_1.jpg?ts=1626439383804,Zara, '94% polyamide · 6% elastane',0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.94,0.0,0.0,0.0,0.0
454,KAPPA POLO,Short sleeve polo shirt. Front button closure. Contrast trim. Embroidered KAPPA patch detail at front.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1131/846/250/2/w/563/1131846250_1_1_1.jpg?ts=1621326402166,Zara, '94% cotton · 6% elastane',0.0,0.0,0.94,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,GIRL PRINT T-SHIRT,Round neck T-shirt with short sleeves. Contrasting front print of a girl.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/451/250/2/w/563/5644451250_1_1_1.jpg?ts=1625228519981,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,RUCHED RIBBED TOP,V-neck T-shirt with short sleeves. Adjustable ruching at the front.,12.9, Fuchsia ,women,https://static.zara.net/photos///2021/I/0/1/p/3641/316/630/2/w/563/3641316630_1_1_1.jpg?ts=1622202083517,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,TEXT POCKET T-SHIRT,Round neck T-shirt with short sleeves. Front patch pocket. Contrasting front text.,17.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/454/250/2/w/563/0264454250_2_1_1.jpg?ts=1624966233062,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,RUCHED RIBBED TOP,Round neck top with long sleeves. Adjustable drawstring ruching at sides.,12.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/467/250/5/w/563/5039467250_1_1_1.jpg?ts=1631271309520,Zara, '97% polyester · 3% elastane',0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.97,0.0
459,CONTRAST TOP,Round neck T-shirt with short sleeves. Contrasting fabric detail. Side vents at hem.,19.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/482/251/22/w/563/5644482251_1_1_1.jpg?ts=1630337264299,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,BALLOON SLEEVE TOP,Round collar top with adjustable tied V-neckline. Short adjustable tied balloon sleeves with tonal matching fabric and ruffled cuffs. Perforated fabric.,29.9, Ecru ,women,https://static.zara.net/photos///2021/I/0/1/p/4770/455/712/2/w/563/4770455712_1_1_1.jpg?ts=1628695331738,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,T-SHIRT WITH RUCHING,Round neck top with short sleeves. Front ruching detail.,12.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/0962/818/251/2/w/563/0962818251_1_1_1.jpg?ts=1631261748202,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,CUT OUT “LIFE” SHIRT,Round neck tank top. Side vent detail. Contrasting Life patch detail.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/828/250/2/w/563/5644828250_1_1_1.jpg?ts=1629456820622,Zara, '97% cotton · 3% elastane',0.0,0.0,0.97,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,COMBINATION TEXTURED TOP,V-neck top with balloon sleeves. Tonal matching fabric.,25.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/441/251/2/w/563/5039441251_1_1_1.jpg?ts=1628842134998,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,STRIPED RUSTIC SWEATER,Roomy sweater with round neck and long sleeves.,35.9, Ecru Blue ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/118/080/2/w/563/1165118080_1_1_1.jpg?ts=1623404398962,Zara, '60% polyester · 40% cotton',0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
465,SWEETHEART NECK TOP,Sleeveless crop top with sweetheart neckline. Tonal matching fabric. Tie detail at hem.,35.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/821/251/2/w/563/0085821251_1_1_1.jpg?ts=1628666627990,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,LONG SLEEVE POLO SHIRT,Lapel collar polo shirt with V-neck and long sleeves. Side vents at hem.,25.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/3253/816/251/17/w/563/3253816251_1_1_1.jpg?ts=1630486400521,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,NATACHA PASCHAL STRIPED T-SHIRT,Round neck T-shirt with short sleeves. Front embroidered glasses detail by Natacha Paschal.,25.9, White Navy ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/372/060/2/w/563/0085372060_1_1_1.jpg?ts=1623396184833,Zara, '51% polyester · 49% cotton',0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
468,PLEATED SLEEVE TOP,Round neck T-shirt with pleated long sleeves with elastic cuffs.,25.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/467/800/2/w/563/1165467800_1_1_1.jpg?ts=1632382667793,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,ZIPPERED HALTER TOP,Sleeveless halter top. Front metal zip closure.,12.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/6050/348/800/2/w/563/6050348800_1_1_1.jpg?ts=1632928323176,Zara, '98% cotton · 2% elastane',0.0,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,CONTRAST TOP,Round neck T-shirt with short sleeves. Contrasting fabric detail.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/055/250/2/w/563/5644055250_1_1_1.jpg?ts=1625819766493,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,TOP WITH ORGANZA TRIM,Round neck top. Short sleeves in tonal matching organza with ruffle detail.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/463/250/2/w/563/5644463250_1_1_1.jpg?ts=1628591685017,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,WASHED RIB T-SHIRT,Round neck top with short sleeves. Rib trim.,12.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0962/152/250/8/w/563/0962152250_1_1_1.jpg?ts=1632914943776,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,COMBINATION BANDED TOP,Round neck top with long sleeves. Contrast band detail.,29.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/469/251/2/w/563/5644469251_1_1_1.jpg?ts=1630490598824,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,RIBBED T-SHIRT,Sleeveless round neck top with wide arm holes. Rib trim.,12.9, Pink ,women,https://static.zara.net/photos///2021/V/0/1/p/0962/956/620/2/w/563/0962956620_6_1_1.jpg?ts=1618829667927,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,SMILEY® HAPPY COLLECTION SHIRT,Round neck T-shirt with short sleeves. Contrasting Smiley® Happy Collection patches.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/809/250/2/w/563/5039809250_1_1_1.jpg?ts=1628842160779,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,T-SHIRT WITH ©DISNEY PRINT,Round neck T-shirt with short sleeves. Contrasting ©Disney print on the front.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/460/250/2/w/563/0085460250_1_1_1.jpg?ts=1626251924513,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,SHORT SLEEVE KNIT T-SHIRT,T-shirt made of cotton and linen blend fabric. Round neck and short sleeves.,25.9, Ecru ,women,https://static.zara.net/photos///2021/I/0/1/p/9598/085/712/2/w/563/9598085712_1_1_1.jpg?ts=1627469533299,Zara, '60% cotton · 26% lyocell · 14% linen',0.14,0.0,0.6,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,SOFT CROP CARDIGAN,V-neck cardigan with long balloon sleeves. Front button closure.,39.9, Green marl ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/501/524/2/w/563/5039501524_1_1_1.jpg?ts=1631865510093,Zara, '66% polyester · 33% viscose · 1% elastane',0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.0,0.66,0.0
479,EMBROIDERED SHIRT,Round neck top with long sleeves and ruffled cuffs. Contrasting embroidered eyelet detail.,25.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/2298/454/800/2/w/563/2298454800_1_1_1.jpg?ts=1631715178283,Zara, '6% elastane · 56% polyester · 38% cotton',0.0,0.0,0.38,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.56,0.0
480,BEAD TRIM T-SHIRT,Round neck T-shirt with short sleeves. Contrasting fabric detail.,17.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5070/483/250/2/w/563/5070483250_1_1_1.jpg?ts=1627638396022,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,BASIC SHIRT,Round neck T-shirt with short sleeves.,7.9, Intense blue ,women,https://static.zara.net/photos///2021/I/0/1/p/0962/386/482/2/w/563/0962386482_1_1_1.jpg?ts=1631261739206,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,PERFORATED CHENILLE MOCK NECK TOP,Long sleeve mock neck top. Perforated fabric detail.,39.9, Ecru ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/444/712/17/w/563/7901444712_1_1_1.jpg?ts=1634226187598,Zara, '100% polyester',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
483,OVERSIZED COTTON POLO,Full cut polo shirt made of 100% cotton. Lapel collar and long sleeves. Front button closure.,19.9, Chocolate ,women,https://static.zara.net/photos///2021/I/0/1/p/0962/650/717/2/w/563/0962650717_1_1_1.jpg?ts=1631113189590,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,FRONT PRINT T-SHIRT,Round neck T-shirt with short sleeves. Contrasting front print.,12.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5580/626/250/2/w/563/5580626250_1_1_1.jpg?ts=1625829067806,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,RIBBED T-SHIRT,Full cut T-shirt with round neck and short sleeves.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5580/036/800/2/w/563/5580036800_1_1_1.jpg?ts=1626436845882,Zara, '93% viscose · 7% polyamide',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0,0.0
486,ASYMMETRIC DRAPED TOP,Top with asymmetric neckline and one short sleeve. Pleated fabric detail. Asymmetric hem. Side hidden in-seam zip closure.,35.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/039/800/2/w/563/1165039800_1_1_1.jpg?ts=1628591757573,Zara, '72% viscose · 25% polyamide · 3% elastane',0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.72,0.25,0.0,0.0,0.0,0.0
487,SEMI-SHEER SILK T-SHIRT,Semi-sheer T-shirt made of 100% mulberry silk. Round neck and long sleeves.,69.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1758/500/800/3/w/563/1758500800_1_1_1.jpg?ts=1633077335232,Zara, '100% silk (mulberry)',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
488,BASIC SHIRT,Round neck T-shirt with short sleeves.,9.9, Bottle green ,women,https://static.zara.net/photos///2021/I/0/1/p/4174/353/501/2/w/563/4174353501_1_1_1.jpg?ts=1626085453072,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,EMBROIDERED COTTON POLO,Polo made of 100% cotton. Lapel collar and short sleeves. Contrasting embroidery detail at chest. Front button closure.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/458/250/2/w/563/0264458250_1_1_1.jpg?ts=1627475017262,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,VENTED SEAMLESS TOP,Round neck top with long sleeves and side vented detail.,25.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1067/486/800/2/w/563/1067486800_1_1_1.jpg?ts=1629278879055,Zara, '57% cotton · 41% polyamide · 2% elastane',0.0,0.0,0.57,0.0,0.0,0.02,0.0,0.0,0.41,0.0,0.0,0.0,0.0
491,SEAMLESS TOP,Round neck top with long sleeves. Back adjustable open detail with contrast elastic drawcord and toggle.,35.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/1067/492/500/2/w/563/1067492500_1_1_1.jpg?ts=1634200867761,Zara, '77% viscose · 17% polyamide · 6% elastane',0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.77,0.17,0.0,0.0,0.0,0.0
492,RIBBED TOP,Fitted tank top with round neck and thin straps.,19.9, Light blue ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/510/406/2/w/563/5644510406_6_1_1.jpg?ts=1625473498656,Zara, '68% viscose · 30% cotton · 2% elastane',0.0,0.0,0.3,0.0,0.0,0.02,0.0,0.68,0.0,0.0,0.0,0.0,0.0
493,SEAMLESS ASYMMETRICAL TOP,LIMITLESS CONTOUR COLLECTIONTop with asymmetric neckline and one long sleeve.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1014/360/800/2/w/563/1014360800_1_1_1.jpg?ts=1629281408557,Zara, '96% polyamide · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.0,0.0,0.0,0.0
494,OVERSIZED RIB T-SHIRT,Roomy shirt with round neck and long sleeves. Ribbed trim.,29.9, Beige-pink ,women,https://static.zara.net/photos///2021/I/0/1/p/0962/649/942/2/w/563/0962649942_1_1_1.jpg?ts=1631111827098,Zara, '93% cotton · 7% elastane',0.0,0.0,0.93,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,STRIPED T-SHIRT,Roomy V-neck top with short sleeves.,25.9, Ecru Navy ,women,https://static.zara.net/photos///2021/I/0/1/p/0858/454/066/2/w/563/0858454066_1_1_1.jpg?ts=1623859363644,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,RUFFLED TOP,V-neck T-shirt with short sleeves. Self ruffle detail.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/002/800/2/w/563/5644002800_1_1_1.jpg?ts=1623247886440,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,T-SHIRT WITH GIRL PRINT,Top with round neck and short sleeves. Contrasting print.,25.9, Anthracite grey ,women,https://static.zara.net/photos///2021/I/0/1/p/1131/842/807/2/w/563/1131842807_6_1_1.jpg?ts=1631007918174,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,LINEN TOP,Top made of 100% linen with round neck and straps.,17.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/0858/303/800/2/w/563/0858303800_1_1_1.jpg?ts=1622548829101,Zara, '100% linen',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,TEXT T-SHIRT,Full cut T-shirt with round neck and short sleeves. Contrasting front and back text detail.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1277/451/250/22/w/563/1277451250_1_1_1.jpg?ts=1627486232800,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,RETRO JACQUARD POLO,Short sleeve polo shirt. Contrasting rib trim. Front button closure.,29.9, Bluish ,women,https://static.zara.net/photos///2021/I/0/1/p/1930/429/420/2/w/563/1930429420_1_1_1.jpg?ts=1627050826496,Zara, '44% polyester · 22% viscose · 21% cotton · 12% acrylic · 1% polyamide',0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.22,0.01,0.0,0.12,0.44,0.0
501,PREMIUM COTTON SHIRT,Roomy shirt with round neck and long sleeves. Ribbed trim.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/4174/662/250/2/w/563/4174662250_1_1_1.jpg?ts=1631111744584,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,CONTRAST TOP,Round neck T-shirt with short sleeves. Contrasting fabric detail.,25.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/461/251/2/w/563/5644461251_1_1_1.jpg?ts=1629278873217,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,SOFT CROP TOP,V-neck top with straps. Soft feel fabric.,25.9, Green marl ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/500/524/2/w/563/5039500524_1_1_1.jpg?ts=1631865575933,Zara, '66% polyester · 33% viscose · 1% elastane',0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.0,0.66,0.0
504,MICKEY MOUSE ©DISNEY T-SHIRT,Round neck T-shirt with short sleeves. Front Mickey Mouse ©Disney embroidery detail.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1131/831/250/2/w/563/1131831250_1_1_1.jpg?ts=1627398706363,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,KAPPA CROP TOP,Sleeveless crop top with round neck. Embroidered KAPPA patch detail at front.,19.9, Red ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/342/600/2/w/563/0085342600_1_1_1.jpg?ts=1621326397165,Zara, '67% viscose · 29% polyester · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.67,0.0,0.0,0.0,0.29,0.0
506,CROPPED T-SHIRT,Crop top with round neck and short sleeves.,12.9, Black ,women,https://static.zara.net/photos///2021/V/0/1/p/4424/166/800/2/w/563/4424166800_1_1_1.jpg?ts=1616074323997,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,RAINBOW T-SHIRT,Round neck T-shirt with short sleeves. Contrasting crochet rainbow appliqué.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1131/830/250/2/w/563/1131830250_1_1_1.jpg?ts=1629456233929,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,RETRO POLO,Short sleeve polo shirt. Perforated fabric. Front button closure. This item is unlined.,25.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/5507/450/251/2/w/563/5507450251_1_1_1.jpg?ts=1628508887084,Zara, '69% polyester · 31% viscose',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.69,0.0
509,RIBBED POLO TOP,Sleeveless top with V-neck lapel collar. Adjustable ruching with tie at front.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1131/822/250/2/w/563/1131822250_1_1_1.jpg?ts=1625819335659,Zara, '52% cotton · 45% polyester · 3% elastane',0.0,0.0,0.52,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.45,0.0
510,DUMBO ©DISNEY T-SHIRT,Round neck top with short sleeves. Contrast Dumbo © Disney embroidered detail.,25.9, Sand ,women,https://static.zara.net/photos///2021/I/0/1/p/1131/837/711/2/w/563/1131837711_1_1_1.jpg?ts=1631716473692,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,FLOWY RUCHED TOP,Round neck top with long sleeves. Ruched fabric detail at front.,25.9, Bright red ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/510/632/2/w/563/5039510632_1_1_1.jpg?ts=1633966360358,Zara, '100% polyester',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
